src,id,k,sStar,wtU,wtV,lenU,lenV
oracle,t5294,5,9,1,9,1.000000,7.928203
oracle,t5295,5,10,1,10,1.000000,8.808431
oracle,t5296,5,5,3,5,3.000000,4.464102
oracle,t5297,5,7,7,7,6.196152,6.196152
oracle,t5298,5,5,3,5,2.732051,4.574735
oracle,t5299,5,9,1,9,1.000000,8.345119
oracle,t5300,5,10,1,10,1.000000,9.196152
oracle,t5301,5,9,1,9,1.000000,8.077667
oracle,t5302,5,10,1,10,1.000000,8.928203
oracle,t5303,5,8,1,8,1.000000,7.196152
oracle,t5304,5,9,1,9,1.000000,8.077667
oracle,t5305,5,9,1,9,1.000000,8.077667
oracle,t5306,5,10,1,10,1.000000,8.928203
oracle,t5307,5,6,6,6,5.732051,5.732051
oracle,t5308,5,5,2,5,1.931852,4.891646
oracle,t5309,5,10,2,10,1.931852,9.659258
oracle,t5310,5,5,2,5,1.931852,4.836559
oracle,t5311,5,10,2,10,1.931852,9.659258
oracle,t5312,5,5,2,5,1.931852,4.836559
oracle,t5313,5,6,6,6,5.464102,5.464102
oracle,t5314,5,6,6,6,5.732051,5.732051
oracle,t5315,5,10,2,10,1.931852,9.659258
oracle,t5316,5,6,6,6,5.732051,5.732051
oracle,t5317,5,4,4,4,3.632651,3.632651
oracle,t5318,5,6,6,6,5.277917,5.277917
oracle,t5319,5,4,3,4,2.732051,3.732051
oracle,t5320,5,6,6,6,5.196152,5.196152
oracle,t5321,5,6,6,6,5.567764,5.567764
oracle,t5322,5,6,6,6,5.291503,5.291503
oracle,t5323,5,6,6,6,5.196152,5.196152
oracle,t5324,5,5,4,5,3.464102,5.000000
oracle,t5325,5,4,4,4,3.605551,3.605551
oracle,t5326,5,4,3,4,3.000000,3.464102
oracle,t5327,5,5,3,5,3.000000,4.582576
oracle,t5328,5,6,6,6,5.196152,5.196152
oracle,t5329,5,6,3,6,3.000000,5.196152
oracle,t5330,5,4,3,4,2.645751,3.464102
oracle,t5331,5,4,3,4,2.645751,3.605551
oracle,t5332,5,6,6,6,5.291503,5.291503
oracle,t6001,6,10,3,10,3.000000,8.921236
oracle,t6002,6,9,3,9,3.000000,7.937254
oracle,t6003,6,10,3,10,3.000000,8.660254
oracle,t6004,6,10,3,10,3.000000,8.660254
oracle,t6005,6,9,3,9,3.000000,7.937254
oracle,t6006,6,8,8,8,8.000000,8.000000
oracle,t6007,6,9,9,9,7.928203,7.928203
oracle,t6008,6,8,8,8,6.928203,6.928203
oracle,t6009,6,8,8,8,7.000000,7.000000
oracle,t6010,6,9,2,9,1.732051,8.544004
oracle,t6011,6,8,2,8,1.732051,7.549834
oracle,t6012,6,8,2,8,1.732051,8.000000
oracle,t6013,6,7,3,7,3.000000,6.505421
oracle,t6014,6,8,3,8,3.000000,7.482029
oracle,t6015,6,8,3,8,3.000000,7.196152
oracle,t6016,6,9,3,9,3.000000,7.937254
oracle,t6017,6,8,3,8,3.000000,7.219720
oracle,t6018,6,7,3,7,3.000000,6.244998
oracle,t6019,6,8,3,8,3.000000,6.928203
oracle,t6020,6,9,9,9,8.196152,8.196152
oracle,t6021,6,8,8,8,7.196152,7.196152
oracle,t6022,6,8,8,8,7.732051,7.732051
oracle,t6023,6,8,8,8,8.000000,8.000000
oracle,t6024,6,8,8,8,6.928203,6.928203
oracle,t6025,6,6,6,6,6.000000,6.000000
oracle,t6026,6,8,8,8,6.928203,6.928203
oracle,t6027,6,8,8,8,6.928203,6.928203
oracle,t6028,6,7,7,7,7.000000,7.000000
oracle,t6029,6,7,7,7,6.244998,6.244998
oracle,t6030,6,7,7,7,6.557439,6.557439
oracle,t6031,6,9,2,9,1.732051,8.544004
oracle,t6032,6,8,2,8,1.732051,7.549834
oracle,t6033,6,8,2,8,1.732051,8.000000
oracle,t6034,6,8,2,8,1.732051,7.549834
oracle,t6035,6,7,2,7,1.732051,6.557439
oracle,t6036,6,7,2,7,1.732051,7.000000
oracle,t6037,6,9,3,9,3.000000,7.928203
oracle,t6038,6,8,3,8,3.000000,6.928203
oracle,t6039,6,9,3,9,3.000000,7.937254
oracle,t6040,6,9,3,9,3.000000,7.937254
oracle,t6041,6,8,3,8,3.000000,6.928203
oracle,t6042,6,8,2,8,1.732051,8.000000
oracle,t6043,6,9,2,9,1.732051,8.544004
oracle,t6044,6,8,2,8,1.732051,8.000000
oracle,t6045,6,7,2,7,1.732051,7.000000
oracle,t6046,6,8,2,8,1.732051,7.549834
oracle,t6047,6,5,5,5,4.582576,4.582576
oracle,t6048,6,8,8,8,6.928203,6.928203
oracle,t6049,6,5,5,5,4.582576,4.582576
oracle,t6050,6,7,7,7,6.244998,6.244998
oracle,t6051,6,5,3,5,3.000000,4.358899
oracle,t6052,6,6,3,6,3.000000,5.464102
oracle,t6053,6,7,3,7,3.000000,6.464102
oracle,t6054,6,7,3,7,3.000000,6.505421
oracle,t6055,6,7,3,7,3.000000,6.196152
oracle,t6056,6,6,3,6,3.000000,5.196152
oracle,t6057,6,7,3,7,3.000000,6.244998
oracle,t6058,6,6,5,6,4.464102,5.353527
oracle,t6059,6,5,4,5,3.464102,5.000000
oracle,t6060,6,5,5,5,5.000000,5.000000
oracle,t6061,6,7,7,7,7.000000,7.000000
oracle,t6062,6,6,4,6,3.464102,5.291503
oracle,t6063,6,5,5,5,4.358899,4.358899
oracle,t6064,6,5,3,5,3.000000,4.574735
oracle,t6065,6,5,3,5,3.000000,4.358899
oracle,t6066,6,4,4,4,3.605551,4.000000
oracle,t6067,6,8,8,8,6.928203,6.928203
oracle,t6068,6,8,8,8,6.928203,6.928203
oracle,t6069,6,10,3,10,3.000000,8.660254
oracle,t6070,6,8,2,8,1.732051,7.549834
oracle,t6071,6,8,3,8,3.000000,6.928203
oracle,t6072,6,5,5,5,4.582576,4.582576
oracle,t6073,6,7,7,7,6.244998,6.244998
oracle,t6074,6,6,6,6,6.000000,6.000000
oracle,t6075,6,5,5,5,5.000000,5.000000
oracle,t6076,6,7,7,7,6.244998,6.244998
oracle,t6077,6,5,5,5,4.358899,4.358899
oracle,t6078,6,6,4,6,3.464102,5.291503
oracle,t6079,6,6,4,6,4.000000,5.196152
oracle,t6080,6,5,4,5,3.464102,5.000000
oracle,t6081,6,10,10,10,9.464102,9.464102
oracle,t6082,6,10,10,10,8.928203,8.928203
oracle,t6083,6,10,10,10,8.928203,8.928203
oracle,t6084,6,11,11,11,9.928203,9.928203
oracle,t6085,6,9,9,9,8.732051,8.732051
oracle,t6086,6,10,10,10,9.464102,9.464102
oracle,t6087,6,10,10,10,9.464102,9.464102
oracle,t6088,6,9,9,9,8.196152,8.196152
oracle,t6089,6,9,9,9,8.464102,8.464102
oracle,t6090,6,8,5,8,4.732051,7.228327
oracle,t6091,6,6,5,6,4.732051,5.464102
oracle,t6092,6,10,10,10,9.464102,9.464102
oracle,t6093,6,10,10,10,9.464102,9.464102
oracle,t6094,6,10,10,10,9.464102,9.464102
oracle,t6095,6,10,10,10,9.464102,9.464102
oracle,t6096,6,6,6,6,5.464102,5.464102
oracle,t6097,6,10,10,10,9.464102,9.464102
oracle,t6098,6,10,10,10,9.464102,9.464102
oracle,t6099,6,8,8,8,7.228327,7.228327
oracle,t6100,6,10,10,10,9.464102,9.464102
oracle,t6101,6,10,10,10,9.464102,9.464102
oracle,t6102,6,6,6,6,5.732051,5.732051
oracle,t6103,6,10,10,10,9.464102,9.464102
oracle,t6104,6,6,5,6,4.732051,5.464102
oracle,t6105,6,6,6,6,5.464102,5.464102
oracle,t6106,6,9,4,9,3.732051,8.179790
oracle,t6107,6,9,4,9,3.732051,8.464102
oracle,t6108,6,11,11,11,10.196152,10.196152
oracle,t6109,6,7,4,7,3.732051,6.464102
oracle,t6110,6,6,4,6,3.732051,5.464102
oracle,t6111,6,9,4,9,3.732051,8.179790
oracle,t6112,6,7,4,7,3.732051,6.732051
oracle,t6113,6,8,4,8,3.732051,7.468910
oracle,t6114,6,7,4,7,3.732051,6.464102
oracle,t6115,6,12,1,12,1.000000,11.876555
oracle,t6116,6,11,2,11,2.000000,10.778540
oracle,t6117,6,11,2,11,2.000000,10.732051
oracle,t6118,6,12,1,12,1.000000,11.732051
oracle,t6119,6,11,1,11,1.000000,10.732051
oracle,t6120,6,12,1,12,1.000000,11.608849
oracle,t6121,6,12,2,12,2.000000,11.507633
oracle,t6122,6,12,2,12,2.000000,11.464102
oracle,t6123,6,11,2,11,2.000000,10.511775
oracle,t6124,6,11,2,11,2.000000,10.464102
oracle,t6125,6,12,2,12,2.000000,11.464102
oracle,t6126,6,12,2,12,2.000000,11.507633
oracle,t6127,6,11,2,11,2.000000,10.464102
oracle,t6128,6,11,2,11,2.000000,10.511775
oracle,t6129,6,11,1,11,1.000000,10.732051
oracle,t6130,6,12,1,12,1.000000,11.732051
oracle,t6131,6,12,1,12,1.000000,11.608849
oracle,t6132,6,12,1,12,1.000000,11.464102
oracle,t6133,6,11,1,11,1.000000,10.464102
oracle,t6134,6,12,1,12,1.000000,11.341154
oracle,t6135,6,11,2,11,2.000000,10.511775
oracle,t6136,6,11,2,11,2.000000,10.464102
oracle,t6137,6,12,2,12,2.000000,11.507633
oracle,t6138,6,12,2,12,2.000000,11.464102
oracle,t6139,6,11,2,11,2.000000,10.245073
oracle,t6140,6,11,2,11,2.000000,10.245073
oracle,t6141,6,11,2,11,2.000000,10.196152
oracle,t6142,6,11,2,11,2.000000,10.464102
oracle,t6143,6,11,2,11,2.000000,10.511775
oracle,t6144,6,12,2,12,2.000000,11.464102
oracle,t6145,6,12,2,12,2.000000,11.507633
oracle,t6146,6,11,2,11,2.000000,10.196152
oracle,t6147,6,11,2,11,2.000000,10.196152
oracle,t6148,6,11,2,11,2.000000,10.245073
oracle,t6149,6,11,1,11,1.000000,10.732051
oracle,t6150,6,12,1,12,1.000000,11.608849
oracle,t6151,6,12,1,12,1.000000,11.464102
oracle,t6152,6,11,1,11,1.000000,10.464102
oracle,t6153,6,12,1,12,1.000000,11.341154
oracle,t6154,6,11,1,11,1.000000,10.464102
oracle,t6155,6,12,1,12,1.000000,11.464102
oracle,t6156,6,12,1,12,1.000000,11.341154
oracle,t6157,6,12,1,12,1.000000,11.196152
oracle,t6158,6,11,1,11,1.000000,10.196152
oracle,t6159,6,12,1,12,1.000000,11.073472
oracle,t6160,6,11,2,11,2.000000,10.511775
oracle,t6161,6,11,2,11,2.000000,10.464102
oracle,t6162,6,11,2,11,2.000000,10.245073
oracle,t6163,6,11,2,11,2.000000,10.245073
oracle,t6164,6,11,2,11,2.000000,10.196152
oracle,t6165,6,12,2,12,2.000000,10.973861
oracle,t6166,6,12,2,12,2.000000,10.928203
oracle,t6167,6,11,2,11,2.000000,9.978438
oracle,t6168,6,11,2,11,2.000000,9.928203
oracle,t6169,6,12,2,12,2.000000,10.973861
oracle,t6170,6,12,2,12,2.000000,10.928203
oracle,t6171,6,11,2,11,2.000000,9.978438
oracle,t6172,6,11,2,11,2.000000,9.928203
oracle,t6173,6,10,2,10,2.000000,9.250363
oracle,t6174,6,10,2,10,2.000000,9.196152
oracle,t6175,6,9,2,9,2.000000,8.256931
oracle,t6176,6,11,2,11,2.000000,10.464102
oracle,t6177,6,11,2,11,2.000000,10.511775
oracle,t6178,6,11,2,11,2.000000,10.196152
oracle,t6179,6,11,2,11,2.000000,10.196152
oracle,t6180,6,11,2,11,2.000000,10.245073
oracle,t6181,6,12,2,12,2.000000,10.928203
oracle,t6182,6,12,2,12,2.000000,10.973861
oracle,t6183,6,11,2,11,2.000000,9.928203
oracle,t6184,6,11,2,11,2.000000,9.978438
oracle,t6185,6,12,2,12,2.000000,10.928203
oracle,t6186,6,12,2,12,2.000000,10.973861
oracle,t6187,6,11,2,11,2.000000,9.928203
oracle,t6188,6,11,2,11,2.000000,9.978438
oracle,t6189,6,10,2,10,2.000000,9.196152
oracle,t6190,6,10,2,10,2.000000,9.250363
oracle,t6191,6,9,2,9,2.000000,8.196152
oracle,t6192,6,11,1,11,1.000000,10.732051
oracle,t6193,6,12,1,12,1.000000,11.464102
oracle,t6194,6,11,1,11,1.000000,10.464102
oracle,t6195,6,12,1,12,1.000000,11.341154
oracle,t6196,6,11,1,11,1.000000,10.464102
oracle,t6197,6,12,1,12,1.000000,11.341154
oracle,t6198,6,12,1,12,1.000000,11.196152
oracle,t6199,6,11,1,11,1.000000,10.196152
oracle,t6200,6,12,1,12,1.000000,11.073472
oracle,t6201,6,11,1,11,1.000000,10.464102
oracle,t6202,6,12,1,12,1.000000,11.341154
oracle,t6203,6,12,1,12,1.000000,11.196152
oracle,t6204,6,11,1,11,1.000000,10.196152
oracle,t6205,6,12,1,12,1.000000,11.073472
oracle,t6206,6,11,1,11,1.000000,10.196152
oracle,t6207,6,12,1,12,1.000000,11.073472
oracle,t6208,6,12,1,12,1.000000,10.928203
oracle,t6209,6,11,1,11,1.000000,9.928203
oracle,t6210,6,12,1,12,1.000000,10.805803
oracle,t6211,6,9,2,9,2.000000,8.256931
oracle,t6212,6,9,2,9,2.000000,8.196152
oracle,t6213,6,5,4,5,4.000000,4.732051
oracle,t6214,6,9,9,9,8.196152,8.196152
oracle,t6215,6,6,6,6,5.795555,5.795555
oracle,t6216,6,11,1,11,1.000000,10.877523
oracle,t6217,6,10,2,10,2.000000,9.783293
oracle,t6218,6,10,2,10,2.000000,9.732051
oracle,t6219,6,11,1,11,1.000000,10.732051
oracle,t6220,6,10,1,10,1.000000,9.732051
oracle,t6221,6,11,1,11,1.000000,10.609864
oracle,t6222,6,11,2,11,2.000000,10.511775
oracle,t6223,6,11,2,11,2.000000,10.464102
oracle,t6224,6,10,2,10,2.000000,9.516786
oracle,t6225,6,10,2,10,2.000000,9.464102
oracle,t6226,6,11,2,11,2.000000,10.464102
oracle,t6227,6,11,2,11,2.000000,10.511775
oracle,t6228,6,10,2,10,2.000000,9.464102
oracle,t6229,6,10,2,10,2.000000,9.516786
oracle,t6230,6,10,1,10,1.000000,9.732051
oracle,t6231,6,11,1,11,1.000000,10.609864
oracle,t6232,6,11,1,11,1.000000,10.464102
oracle,t6233,6,10,1,10,1.000000,9.464102
oracle,t6234,6,11,1,11,1.000000,10.342220
oracle,t6235,6,10,2,10,2.000000,9.516786
oracle,t6236,6,10,2,10,2.000000,9.464102
oracle,t6237,6,10,2,10,2.000000,9.250363
oracle,t6238,6,10,2,10,2.000000,9.250363
oracle,t6239,6,10,2,10,2.000000,9.196152
oracle,t6240,6,10,2,10,2.000000,9.464102
oracle,t6241,6,10,2,10,2.000000,9.516786
oracle,t6242,6,10,2,10,2.000000,9.196152
oracle,t6243,6,10,2,10,2.000000,9.196152
oracle,t6244,6,10,2,10,2.000000,9.250363
oracle,t6245,6,11,1,11,1.000000,10.609864
oracle,t6246,6,11,1,11,1.000000,10.464102
oracle,t6247,6,10,1,10,1.000000,9.464102
oracle,t6248,6,11,1,11,1.000000,10.342220
oracle,t6249,6,10,1,10,1.000000,9.464102
oracle,t6250,6,11,1,11,1.000000,10.342220
oracle,t6251,6,11,1,11,1.000000,10.196152
oracle,t6252,6,10,1,10,1.000000,9.196152
oracle,t6253,6,11,1,11,1.000000,10.074593
oracle,t6254,6,12,1,12,1.000000,11.608849
oracle,t6255,6,11,1,11,1.000000,10.609864
oracle,t6256,6,12,1,12,1.000000,11.464102
oracle,t6257,6,10,2,10,2.000000,9.516786
oracle,t6258,6,11,1,11,1.000000,10.609864
oracle,t6259,6,12,1,12,1.000000,11.464102
oracle,t6260,6,12,1,12,1.000000,11.341154
oracle,t6261,6,11,1,11,1.000000,10.342220
oracle,t6262,6,12,1,12,1.000000,11.196152
oracle,t6263,6,11,1,11,1.000000,10.464102
oracle,t6264,6,12,1,12,1.000000,11.341154
oracle,t6265,6,11,1,11,1.000000,10.342220
oracle,t6266,6,6,4,6,4.000000,5.137344
oracle,t6267,6,7,2,7,2.000000,6.464102
oracle,t6268,6,8,8,8,6.174492,6.174492
oracle,t6269,6,10,2,10,2.000000,9.250363
oracle,t6270,6,10,2,10,2.000000,9.250363
oracle,t6271,6,10,2,10,2.000000,9.196152
oracle,t6272,6,11,2,11,2.000000,9.978438
oracle,t6273,6,11,2,11,2.000000,9.928203
oracle,t6274,6,10,2,10,2.000000,8.984031
oracle,t6275,6,10,2,10,2.000000,8.928203
oracle,t6276,6,11,2,11,2.000000,9.978438
oracle,t6277,6,11,2,11,2.000000,9.928203
oracle,t6278,6,10,2,10,2.000000,8.984031
oracle,t6279,6,10,2,10,2.000000,8.928203
oracle,t6280,6,9,2,9,2.000000,8.256931
oracle,t6281,6,9,2,9,2.000000,8.196152
oracle,t6282,6,8,2,8,2.000000,7.265302
oracle,t6283,6,10,2,10,2.000000,9.196152
oracle,t6284,6,10,2,10,2.000000,9.196152
oracle,t6285,6,10,2,10,2.000000,9.250363
oracle,t6286,6,11,2,11,2.000000,9.928203
oracle,t6287,6,11,2,11,2.000000,9.978438
oracle,t6288,6,10,2,10,2.000000,8.928203
oracle,t6289,6,10,2,10,2.000000,8.984031
oracle,t6290,6,11,2,11,2.000000,9.928203
oracle,t6291,6,11,2,11,2.000000,9.978438
oracle,t6292,6,10,2,10,2.000000,8.928203
oracle,t6293,6,10,2,10,2.000000,8.984031
oracle,t6294,6,9,2,9,2.000000,8.196152
oracle,t6295,6,9,2,9,2.000000,8.256931
oracle,t6296,6,8,2,8,2.000000,7.196152
oracle,t6297,6,11,2,11,2.000000,10.196152
oracle,t6298,6,11,2,11,2.000000,10.245073
oracle,t6299,6,10,2,10,2.000000,9.196152
oracle,t6300,6,10,2,10,2.000000,9.250363
oracle,t6301,6,14,2,14,2.000000,12.660254
oracle,t6302,6,11,2,11,2.000000,10.196152
oracle,t6303,6,11,2,11,2.000000,10.245073
oracle,t6304,6,10,2,10,2.000000,9.196152
oracle,t6305,6,10,2,10,2.000000,9.250363
oracle,t6306,6,7,2,7,2.000000,6.349843
oracle,t6307,6,9,2,9,2.000000,8.464102
oracle,t6308,6,9,2,9,2.000000,8.522970
oracle,t6309,6,11,2,11,2.000000,10.245073
oracle,t6310,6,11,2,11,2.000000,10.196152
oracle,t6311,6,10,2,10,2.000000,9.250363
oracle,t6312,6,10,2,10,2.000000,9.196152
oracle,t6313,6,8,2,8,2.000000,7.464102
oracle,t6314,6,6,4,6,4.000000,5.464102
oracle,t6315,6,4,3,4,3.000000,3.863703
oracle,t6316,6,8,8,8,7.196152,7.196152
oracle,t6317,6,9,9,9,8.464102,8.464102
oracle,t6318,6,4,4,4,3.732051,4.000000
oracle,t6319,6,7,7,7,6.464102,6.464102
oracle,t6320,6,11,1,11,1.000000,10.464102
oracle,t6321,6,10,1,10,1.000000,9.464102
oracle,t6322,6,11,1,11,1.000000,10.342220
oracle,t6323,6,11,1,11,1.000000,10.342220
oracle,t6324,6,11,1,11,1.000000,10.196152
oracle,t6325,6,10,1,10,1.000000,9.196152
oracle,t6326,6,11,1,11,1.000000,10.074593
oracle,t6327,6,11,1,11,1.000000,10.342220
oracle,t6328,6,11,1,11,1.000000,10.196152
oracle,t6329,6,10,1,10,1.000000,9.196152
oracle,t6330,6,11,1,11,1.000000,10.074593
oracle,t6331,6,11,1,11,1.000000,10.074593
oracle,t6332,6,11,1,11,1.000000,9.928203
oracle,t6333,6,10,1,10,1.000000,8.928203
oracle,t6334,6,11,1,11,1.000000,9.806983
oracle,t6335,6,8,2,8,2.000000,7.265302
oracle,t6336,6,8,2,8,2.000000,7.196152
oracle,t6337,6,12,1,12,1.000000,11.341154
oracle,t6338,6,11,1,11,1.000000,10.342220
oracle,t6339,6,12,1,12,1.000000,11.196152
oracle,t6340,6,12,1,12,1.000000,11.196152
oracle,t6341,6,12,1,12,1.000000,11.073472
oracle,t6342,6,11,1,11,1.000000,10.074593
oracle,t6343,6,12,1,12,1.000000,10.928203
oracle,t6344,6,12,1,12,1.000000,11.341154
oracle,t6345,6,12,1,12,1.000000,11.196152
oracle,t6346,6,11,1,11,1.000000,10.196152
oracle,t6347,6,12,1,12,1.000000,11.073472
oracle,t6348,6,11,1,11,1.000000,10.342220
oracle,t6349,6,12,1,12,1.000000,11.196152
oracle,t6350,6,6,1,6,1.000000,5.620361
oracle,t6351,6,11,1,11,1.000000,10.196152
oracle,t6352,6,10,1,10,1.000000,9.196152
oracle,t6353,6,11,1,11,1.000000,10.074593
oracle,t6354,6,12,1,12,1.000000,11.073472
oracle,t6355,6,11,1,11,1.000000,10.074593
oracle,t6356,6,12,1,12,1.000000,10.928203
oracle,t6357,6,8,2,8,2.000000,7.530791
oracle,t6358,6,9,2,9,2.000000,8.256931
oracle,t6359,6,9,2,9,2.000000,8.196152
oracle,t6360,6,8,2,8,2.000000,7.265302
oracle,t6361,6,8,2,8,2.000000,7.196152
oracle,t6362,6,7,7,7,6.464102,6.464102
oracle,t6363,6,4,3,4,2.909313,3.898224
oracle,t6364,6,6,4,6,3.863703,5.795555
oracle,t6365,6,7,2,7,2.000000,6.540995
oracle,t6366,6,6,2,6,2.000000,5.464102
oracle,t6367,6,4,4,4,3.863703,3.863703
oracle,t6368,6,4,3,4,2.909313,3.863703
oracle,t6369,6,5,5,5,4.114390,4.114390
oracle,t6370,6,6,6,6,5.464102,5.464102
oracle,t6371,6,8,8,8,7.464102,7.464102
oracle,t6372,6,8,8,8,7.732051,7.732051
oracle,t6373,6,6,6,6,5.732051,5.732051
oracle,t6374,6,5,5,5,4.732051,4.732051
oracle,t6375,6,9,9,9,8.196152,8.196152
oracle,t6376,6,9,9,9,8.732051,8.732051
oracle,t6377,6,8,8,8,7.732051,7.732051
oracle,t6378,6,9,9,9,8.196152,8.196152
oracle,t6379,6,8,8,8,7.732051,7.732051
oracle,t6380,6,8,8,8,7.196152,7.196152
oracle,t6381,6,6,4,6,3.732051,5.303240
oracle,t6382,6,6,4,6,3.732051,5.464102
oracle,t6383,6,9,9,9,8.196152,8.196152
oracle,t6384,6,5,5,5,4.625182,4.625182
oracle,t6385,6,9,9,9,8.196152,8.196152
oracle,t6386,6,9,9,9,8.196152,8.196152
oracle,t6387,6,7,3,7,3.000000,6.196152
oracle,t6388,6,8,3,8,3.000000,7.219720
oracle,t6389,6,7,3,7,3.000000,6.505421
oracle,t6390,6,8,8,8,7.732051,7.732051
oracle,t6391,6,8,8,8,7.196152,7.196152
oracle,t6392,6,5,5,5,4.574735,4.574735
oracle,t6393,6,12,2,12,2.000000,10.973861
oracle,t6394,6,11,2,11,2.000000,9.978438
oracle,t6395,6,11,2,11,2.000000,9.928203
oracle,t6396,6,12,2,12,2.000000,10.973861
oracle,t6397,6,11,2,11,2.000000,9.978438
oracle,t6398,6,11,2,11,2.000000,9.928203
oracle,t6399,6,10,2,10,2.000000,9.250363
oracle,t6400,6,10,2,10,2.000000,9.196152
oracle,t6401,6,9,2,9,2.000000,8.256931
oracle,t6402,6,11,2,11,2.000000,9.711875
oracle,t6403,6,11,2,11,2.000000,9.711875
oracle,t6404,6,11,2,11,2.000000,9.660254
oracle,t6405,6,11,2,11,2.000000,9.711875
oracle,t6406,6,11,2,11,2.000000,9.711875
oracle,t6407,6,11,2,11,2.000000,9.660254
oracle,t6408,6,10,2,10,2.000000,8.928203
oracle,t6409,6,10,2,10,2.000000,8.984031
oracle,t6410,6,9,2,9,2.000000,7.928203
oracle,t6411,6,9,2,9,2.000000,7.991020
oracle,t6412,6,11,2,11,2.000000,9.928203
oracle,t6413,6,11,2,11,2.000000,9.978438
oracle,t6414,6,11,2,11,2.000000,9.928203
oracle,t6415,6,11,2,11,2.000000,9.978438
oracle,t6416,6,10,2,10,2.000000,9.196152
oracle,t6417,6,10,2,10,2.000000,9.250363
oracle,t6418,6,9,2,9,2.000000,8.196152
oracle,t6419,6,11,2,11,2.000000,9.660254
oracle,t6420,6,11,2,11,2.000000,9.660254
oracle,t6421,6,11,2,11,2.000000,9.711875
oracle,t6422,6,11,2,11,2.000000,9.660254
oracle,t6423,6,11,2,11,2.000000,9.660254
oracle,t6424,6,11,2,11,2.000000,9.711875
oracle,t6425,6,10,2,10,2.000000,8.984031
oracle,t6426,6,10,2,10,2.000000,8.928203
oracle,t6427,6,9,2,9,2.000000,7.991020
oracle,t6428,6,9,2,9,2.000000,7.928203
oracle,t6429,6,7,3,7,2.732051,7.000000
oracle,t6430,6,9,9,9,8.732051,8.732051
oracle,t6431,6,10,2,10,2.000000,8.928203
oracle,t6432,6,10,2,10,2.000000,8.928203
oracle,t6433,6,10,2,10,2.000000,8.984031
oracle,t6434,6,10,2,10,2.000000,8.984031
oracle,t6435,6,10,2,10,2.000000,8.928203
oracle,t6436,6,10,2,10,2.000000,8.928203
oracle,t6437,6,10,2,10,2.000000,8.984031
oracle,t6438,6,10,2,10,2.000000,8.984031
oracle,t6439,6,9,2,9,2.000000,8.256931
oracle,t6440,6,9,2,9,2.000000,8.196152
oracle,t6441,6,8,2,8,2.000000,7.265302
oracle,t6442,6,8,2,8,2.000000,7.196152
oracle,t6443,6,9,2,9,2.000000,8.196152
oracle,t6444,6,9,2,9,2.000000,8.256931
oracle,t6445,6,10,2,10,2.000000,8.984031
oracle,t6446,6,8,2,8,2.000000,7.196152
oracle,t6447,6,9,2,9,2.000000,8.256931
oracle,t6448,6,9,2,9,2.000000,8.196152
oracle,t6449,6,10,2,10,2.000000,8.984031
oracle,t6450,6,8,2,8,2.000000,7.265302
oracle,t6451,6,10,2,10,2.000000,8.928203
oracle,t6452,6,5,2,5,2.000000,4.574735
oracle,t6453,6,5,2,5,2.000000,4.464102
oracle,t6454,6,6,3,6,2.732051,6.000000
oracle,t6455,6,7,3,7,2.732051,6.510937
oracle,t6456,6,5,5,5,4.057598,4.057598
oracle,t6457,6,7,2,7,2.000000,6.349843
oracle,t6458,6,14,2,14,2.000000,12.660254
oracle,t6459,6,7,3,7,2.732051,6.732051
oracle,t6460,6,6,3,6,2.732051,5.732051
oracle,t6461,6,5,5,5,4.574735,4.574735
oracle,t6462,6,6,3,6,2.732051,6.000000
oracle,t6463,6,7,3,7,2.732051,6.510937
oracle,t6464,6,6,4,6,4.000000,5.818626
oracle,t6465,6,8,3,8,3.000000,7.219720
oracle,t6466,6,7,3,7,3.000000,6.196152
oracle,t6467,6,5,4,5,4.000000,4.464102
oracle,t6468,6,9,9,9,8.732051,8.732051
oracle,t6469,6,7,3,7,2.732051,6.732051
oracle,t6470,6,6,3,6,2.732051,5.732051
oracle,t6471,6,5,4,5,4.000000,4.891646
oracle,t6472,6,5,5,5,4.057598,4.057598
oracle,t6473,6,7,7,7,6.196152,6.196152
oracle,t6474,6,4,3,4,2.909313,4.000000
oracle,t6475,6,5,5,5,4.464102,4.464102
oracle,t6476,6,7,3,7,2.732051,6.510937
oracle,t6477,6,8,8,8,7.732051,7.732051
oracle,t6478,6,4,3,4,2.732051,3.632651
oracle,t6479,6,7,3,7,2.732051,6.732051
oracle,t6480,6,7,7,7,6.464102,6.464102
oracle,t6481,6,7,7,7,6.464102,6.464102
oracle,t6482,6,8,8,8,7.732051,7.732051
oracle,t6483,6,8,8,8,7.196152,7.196152
oracle,t6484,6,9,9,9,8.196152,8.196152
oracle,t6485,6,8,8,8,7.464102,7.464102
oracle,t6486,6,8,8,8,7.732051,7.732051
oracle,t6487,6,8,8,8,7.196152,7.196152
oracle,t6488,6,8,8,8,7.464102,7.464102
oracle,t6489,6,7,7,7,6.464102,6.464102
oracle,t6490,6,7,7,7,6.464102,6.464102
oracle,t6491,6,6,3,6,2.732051,5.732051
oracle,t6492,6,6,6,6,5.277917,5.277917
oracle,t6493,6,5,4,5,3.732051,4.732051
oracle,t6494,6,6,4,6,3.732051,5.554854
oracle,t6495,6,5,4,5,3.732051,4.732051
oracle,t6496,6,6,4,6,3.732051,5.554854
oracle,t6497,6,7,3,7,2.732051,6.249205
oracle,t6498,6,9,9,9,8.196152,8.196152
